# 0lam 1Uhub 2beta 3tpri 4tsec 5fill 6mag 7den_max 8den_min 9swave 10dwave
      0.10951500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     396.96539570	       4.58732610	     -37.53020190	       5.87182630	       2.34967560	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.10678900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     416.98755590	       4.61232410	     -39.50372810	       6.00783310	       2.46524250	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.10413200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     438.18005590	       4.64284580	     -41.59899600	       6.14365580	       2.58606040	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.10154000	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     460.57861600	       4.67346280	     -43.82686840	       6.27937270	       2.71241590	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.09901300	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     484.32188640	       4.70420670	     -46.19805520	       6.41511780	       2.84469440	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.09654900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     509.51592640	       4.73507120	     -48.72475060	       6.55106780	       2.98330060	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.09414600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     536.20607430	       4.76617550	     -51.42148650	       6.68745800	       3.12861040	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.09166200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     566.39352870	       4.79948420	     -54.28773750	       6.83274410	       3.29067860	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.08948900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     595.20178090	       4.82970320	     -57.21602610	       6.96397990	       3.44355110	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.08736800	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     625.80631170	       4.86029750	     -60.34493860	       7.09630580	       3.60400960	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.08507600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     661.99812080	       4.89467820	     -64.06790380	       7.24423330	       3.79129730	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.08322900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     693.77276000	       4.92361510	     -67.36713900	       7.36773780	       3.95407060	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.08142200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     727.55851920	       4.95305880	     -70.88799520	       7.49256080	       4.12487060	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07965400	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     763.30877190	       4.98307320	     -74.65339920	       7.61904260	       4.30415120	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07833300	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     792.12054230	       5.00638820	     -77.70120420	       7.71219730	       4.44702140	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07689100	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     825.63624780	       5.03277040	     -81.28260220	       7.82217690	       4.61228170	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07547500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     861.05076910	       5.05979550	     -85.08716210	       7.93392980	       4.78512270	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07408600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     898.41765380	       5.08750520	     -89.13819720	       8.04766940	       4.96604600	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07272200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     937.89216830	       5.11589310	     -93.45286470	       8.16355370	       5.15564970	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07138300	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     979.78366720	       5.14506310	     -98.05760620	       8.28174040	       5.35475200	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.07069700	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1002.41854180	       5.16056390	    -100.57556440	       8.34423640	       5.46210910	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06976500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1034.71929790	       5.18226970	    -104.18406640	       8.43133030	       5.61437330	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06864100	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1076.27314810	       5.20947870	    -108.85183920	       8.54004080	       5.80870810	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06753500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1119.92171810	       5.23751080	    -113.82002400	       8.65143460	       6.01220070	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06614800	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1179.33908260	       5.27470910	    -120.64541820	       8.79787110	       6.28692210	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06557600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1205.49067210	       5.29077470	    -123.67723650	       8.86072660	       6.40723170	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06500900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1232.33465440	       5.30714970	    -126.82034760	       8.92474470	       6.53078340	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06426600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1269.17339050	       5.32932140	    -131.15788250	       9.01104480	       6.69964670	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06353100	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1307.61089280	       5.35211340	    -135.71341140	       9.09932380	       6.87505550	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06310200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1331.06808120	       5.36586560	    -138.50862120	       9.15237300	       6.98174420	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06250500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1364.79567740	       5.38556550	    -142.57552780	       9.22817810	       7.13552380	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06176700	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1408.66237970	       5.41089960	    -147.90622700	       9.32518620	       7.33497520	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06099000	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1457.69829180	       5.43884010	    -153.91574930	       9.43163040	       7.55715880	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06047000	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1492.30302710	       5.45834480	    -158.19033650	       9.50562090	       7.71356850	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06036400	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1499.58635570	       5.46242850	    -159.09354420	       9.52108350	       7.74645490	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.06019500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1511.15978780	       5.46894830	    -160.54109620	       9.54576790	       7.79896490	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.05990200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1531.63398310	       5.48045360	    -163.11194680	       9.58925740	       7.89185670	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.05949000	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1561.34953870	       5.49707010	    -166.86107470	       9.65189770	       8.02653950	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.05892500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1603.79902410	       5.52066930	    -172.25556740	       9.74050820	       8.21879090	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.05832900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	    1650.94970620	       5.54671190	    -178.30130840	       9.83785900	       8.43220110	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
